"","text","word_scores","compound","pos","neu","neg","but_count"
"1166","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 0,414,471,447,Dose2 Capacity: 382,340,432,402,Dates Available: 19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1167","  Is your kid planning to go to college? If so she is going to need to get that experimental vaccine lol","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35}",0.519,0.138,0.862,0,0
"1168"," timing is 09:00 am but here vaccine is not available and staff are also not visited the center yet ( Ram Lakhan yadav college kokar Ranchi Jharkhand) ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"1169","Those who are most hesitant to get the coronavirus vaccine include white evangelicals, Republicans, rural Americans, young adults and those without college degrees.I dont even know where to begin . . . ","{0, 0, 0, 0, -1.293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.317,0,0.931,0.069,0
"1170","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 1,414,0,451,Dose2 Capacity: 388,347,438,419,Dates Available: 19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1171"," Didnt your sugar daddy die from Covid while Rupert Murdoch &amp; Trump got the vaccine as early as humanly possible? (Trump had to wait 3 months after monoclonal treatment in Oct)Should people follow example of a college dropout or Billionaire owner of Fox and the Ex President?","{0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.644,0,0.917,0.083,0
"1172","              No actually kids arent having a choice theyre telling kids if they want to go to college which many of them already paid for they have to get the vaccine, theyre telling people who work at these colleges &amp; other jobs they have to get the vaccine if they want to keep their job.","{0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0}",-0.153,0.046,0.915,0.039,0
"1173","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 0,416,1,449,Dose2 Capacity: 390,352,445,426,Dates Available: 19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1174","He also insisted that he isn\t going to get vaccinated because he doesn\t want to take meds for a leg that isn\t broken. What\s wrong with your brain? Once you have  Covid the vaccine isn\t going to work! DAH! Did you make it through college or did someone else take the tests!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.777,0.023,0.854,0.123,0
"1175","  Maybe if they werent pushing an EUA vaccine on college and school age kids, while EXEMPTING faculty and staff, you could convince the rest of us. But none of it makes ANY sense so no, were not interested.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2395, 0, 0, -1.887}",-0.683,0.034,0.825,0.14,1
"1176","District: #EastChamparanVaccineAlertsLocation: M R Inter College-HarsidhiPincode: 845422Dose 1: 100Dose 2: 0Vaccine: #COVISHIELDDate: 19-06-2021Timestamp: 7:42:53","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1177","  I had to get re vaccinated in college for MMR cause vaccine in 60-70s may not be EFFECTIVE.  Local universities had huge outbreaks of measles. Late 80s in NY. Re institute vaccinations for schools. Vax save lives!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.09642, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0}",0.401,0.132,0.797,0.071,0
"1178","   That doesnt mean dismiss the person. If I wanted advice on navigating college football as an athlete, and how to run routes etc, Cole is someone who would probably have a valuable opinion. But his opinion about the vaccine is not it.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.262,0.047,0.953,0,1
"1179","(2/2)  The risk of myocarditis with covid was enough to cancel all of US college athletics.  VAERS now shows almost 300 cases after the vaccine.  How many cases of myocarditis in [very low-risk] youth is acceptable for the greater good?  Consistency and informed consent?","{0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 1.5, 1.9, 0, 0, 0, 0.9}",0.706,0.191,0.73,0.079,0
"1180"," I teach online zoom / college Social Problems; so far 2 students have shown me their vaccine stickers, they were so proud. Okay, they are showing me, so I will stop telling them the vaccines importance LOL ","{0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.393, 1.17835, 0, 0, 0, 0, 0, 0, 0, -1.4637, 0, 0, 0, 0, 1.5, 3.083}",0.79,0.246,0.649,0.105,0
"1181"," Mam i dont want to tell the college name. BUT y they r pushing all the students to take the vaccine in the name of exams. YES we will take the vaccine but it takes sometime for us.n few colleges r trying to open frm july 1st..its not fair. Plz help us. Continue online madam.","{0, 0, 0, 0, -0.111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.443, -0.333, -1.887, 0, 0, 0, 0}",-0.032,0.073,0.804,0.123,2
"1182","Me student of GTU urge to, CM sir, GTU and the Minister of Education to physically start college education for any GTU student who has been vaccinated with a single dose of vaccine...#collegeoffinestart#  sir ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1183","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 1,417,0,452,Dose2 Capacity: 395,355,448,427,Dates Available: 19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1184","This vaccine is making me so drowsy Im falling asleep doing college assignments ","{0, 0, 0, 0, 0, 0, 0, 0, -0.8637, 0, 0, 0, 0}",-0.218,0,0.866,0.134,0
"1185","Data from , Center bias:Support ranges from 51% for middle school students to 56% for high school students and 61% for college students.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1186","My cousin is still mad about getting the vaccine for college, I told him you cant go through life with a microchip on your shoulder.","{0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.494,0,0.882,0.118,0
"1187","  Leave young healthy college students out of your mandated vaccine plans. ","{0, -0.2, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.194,0.719,0.086,0
"1188","  I remember when the panic press said that there would be numerous college and pro athletes that would die from Covid.  He may put his team in difficulty if he gets Covid but it his choice not to get an emergency vaccine against a disease that poses no statistical threat to him","{0, 0, 0, 0, 0, -1.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.45, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.664, 0, 0}",-0.617,0.06,0.782,0.158,1
"1189","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 2,471,0,417,452,Dose2 Capacity: 478,454,395,355,448,430,Dates Available: 18-06-2021,19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1190","Okay, but what about those of us who got the vaccine &amp; still arent fully protected? Fuck us? You probably should have taken more science classes at SMU (college choice says a lot), its not that simple. Hope you blow out your knee on play 1 &amp; lose everything in a house fire.  ","{0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.43423, 3.0839685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.109, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, -2.55, 0, 0, 0, 0, -2.1}",-0.711,0.127,0.675,0.199,1
"1191"," My dad told me he wouldnt be pissed if I chose not to go because of the vaccine thing and he values family a lot.. so Im definitely tempted to skip that shit. Id rather just stay in my college town and party that weekend anyway","{0, 0, 0, 0, 0, 0, 0, 0, 2.368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 1.97835, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0}",0.799,0.205,0.732,0.063,0
"1192","LSU Board wants to make COVID-19 vaccines mandatory for students: ","{0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0}",0.077,0.126,0.874,0,0
"1193","Free tuition if you get a vaccine? Sign us up! Click the link to learn more about Albion Colleges new incentive. ","{2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5}",0.726,0.243,0.757,0,0
"1194"," If I\m forced into retirement, so be it.Imagine blowing a career like that over a vaccine requirement when you went to college for football and probably slept through your 1 required science for non science majors class.","{0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.128,0.06,0.867,0.072,0
"1195","Beasley shows the college scholarship that launched his career taught him nothing. Id rather die actually living: Bills Cole Beasley leans into anti-vaccine stance  ","{0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 2.146, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.564,0.174,0.826,0,0
"1196","   What about the part where kids must be cleared by a physician to play sports in HS/college/pros. Sorry. This is ridiculous to me. Dont get the vaccine thats fine but to say its values or they cant tell me what to doDude can you get fined for wearing the wrong socks.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0.7, 0, 0, 0, -0.15, 0, 0, -0.75, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.15, 0}",-0.052,0.131,0.751,0.118,1
"1197","LSU Board wants state to make COVID vaccine mandatory for college students","{0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0}",0.077,0.106,0.894,0,0
"1198"," it\s not a vaccine passport if we change it\s name and some definitions, looks like you\re wrong bigot vaxxphobe, go to college","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, -2.1, 0, 0, 0, 0, 0}",-0.153,0.094,0.789,0.117,0
"1199","  Albion is giving a year of tuition? ","{0, 0, 0, 1.4, 0, 0, 0, 0}",0.34,0.255,0.745,0,0
"1200","  My college required me to have my MMR vaccine in order to attend classes on campus, and I was a liberal arts major!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1201"," would you return to a college that kicked you off Campus after recovering from Covid but declined vaccine?","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"1202","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 1,471,417,0,452,Dose2 Capacity: 478,454,395,355,448,430,Dates Available: 18-06-2021,19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1203","ive been feelin a little better lately cus my slightly older brother getting his vaccine appointment means mines gotta be coming soon,, however my college interview being delayed yet another week is really getting under my skin djfghjf","{0, 0, 0, 0, 0, 1.607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.18,0.064,0.889,0.047,0
"1204","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 1,471,2,417,0,452,Dose2 Capacity: 478,454,395,355,448,430,Dates Available: 18-06-2021,19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1205","     I didnt any guess cause I had already been enrolled in college and was basically taking only online classes by the time they mad that vaccine a requirement....So that was a vaccine I didnt take and Im fine with that","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0}",-0.34,0.041,0.886,0.073,0
"1206","  ? If he went to school in his life, which is safe to assume he did since he plays football and must have played in college and high school, hes already vaccinated for a whole lot of things. So he just doesnt want to get -another- vaccine? Why not this particular one?","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.766,0.135,0.844,0.021,0
"1207","Rhodes College in Tennessee to Charge Unvaccinated Students $1,500 Per Semester ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1208","Medgar Evers CollegeUniversity at Buffalo South CampusSUNY Old WestburyRochester Dome ArenaSUNY OrangeJavits CenterThe Conference Center Niagara FallsPlattsburgh International AirportQueensbury Aviation Mall","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1209","    You do know that a college student from Columbus died from heart complications following this vaccine right?!? So just stop pushing this. Its shameful.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.47835, 0, 0, 0, -2.2}",-0.873,0,0.689,0.311,0
"1210"," Thats perfect, unfortunately some guys arent financially able to make that decision. Whatever side of the fence someone is on, Im okay with it. I choose not to get the vaccine, but if my daughter has to get it for her dorms at college,Ill do it w/her. Theres no right or wrong","{0, 0, 1.35, -0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.331}",0.663,0.123,0.847,0.029,1
"1211","If the College of Physicians &amp; Surgeons of Ontario , ordered doctors to conceal China Flu treatments &amp; vaccine risks from patients, and people died...would that be a Criminal Code offence, or a crime against humanity, or both?   ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, -1.2, 0, 0, -2.5, 0, 0, 0, 0}",-0.915,0,0.705,0.295,0
"1212","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 1,471,0,417,452,Dose2 Capacity: 478,454,395,355,448,430,Dates Available: 18-06-2021,19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1213","Why is the Publicly funded Public Servants at the   Ontario College of Physicians and Surgeons are threatening real Covid Warriors in Doctors that have peer-revue evidence that the vaccine is Not Safe to take!? Who do they work for us or the Big Pharmaceutical Companies!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.75,0,0.871,0.129,0
"1214","Thank you, ! Kamala Harris &amp; other top officials paid a visit to Clark Atlanta University and the #AUC today as part of the Department of Health and Human Services #WeCanDoThis Bus Tour &amp; to issue the COVID-19 College Vaccine Challenge.Read: ","{1.5, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.556,0.105,0.895,0,0
"1215","    Assuming you went to college, youve basically gotten every other mandatory vaccine.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0}",0.077,0.098,0.902,0,0
"1216","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 1,471,417,0,452,Dose2 Capacity: 478,454,395,355,449,430,Dates Available: 18-06-2021,19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1217","Young men shouldnt have to choose between heart problems or the college campus experience.  #WashTimesOpEd ","{0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0}",-0.402,0,0.838,0.162,0
"1218","Sadly vaccine  hesitancy continues COVID19 in England are doubling every 11days, according 2 Imperial Colleges ongoing REACT study on around 110K home swabtests taken between 20May &amp;7June most infections seen in Children,young adults&amp;also rising in older people Pl get vaccinated","{-1.8, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.572,0,0.89,0.11,0
"1219","Congratulations to Danielle Hannon of Davis College, Summerhill, Mallow, Co. Cork on receiving a medal in the YEOTY 2020 National Awards for her project Social Science: The HPV Vaccine, Life or Death? 1 ","{2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0}",0.727,0.233,0.676,0.091,0
"1220","KEY POINT: The drawings are not exclusive to people vaccinated after Thursdays announcement.Already got your #COVID19 vaccine? Youre good to go! ","{0, 0, 0, 0, 0, 0, -0.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0}",0.426,0.135,0.806,0.058,0
"1221","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 1,471,0,417,452,Dose2 Capacity: 478,454,395,355,449,430,Dates Available: 18-06-2021,19-06-2021,20-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1222","TOMORROW/SATURDAY - Free#Juneteenth Grab &amp; Go Lunch AND #COVIDVaccine EventJune 19th, 10AM - 2PM  is welcome to schedule a #vaccine appointment - use ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0}",0.459,0.12,0.88,0,0
"1223","TOMORROW: West End YMCA at College &amp; Dovercourt is hosting a pop-up YOUTH vaccine clinic for AGES 12 - 29. FIRST DOSE ONLY (PFIZER)Date:  Saturday, June 19Time: 11AM to 3PMWest End YMCA (931 College Street at Dovercourt) ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1224","Medgar Evers CollegeUniversity at Buffalo South CampusSUNY Old WestburyRochester Dome ArenaSUNY BinghamtonSUNY OrangeJavits CenterThe Conference Center Niagara FallsPlattsburgh International Airport","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1225","I [Lauren] joined VTS to uplift vaccine and public health literacy during my post-college gap year; to my surprise, I have been able to explore various creative outlets and gained invaluable mentors along the way ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 1.6, 0, 0, 0, 0, 0}",0.765,0.192,0.808,0,0
"1226","If you live in Washington County and get vaccinated by June 27, your chances of winning a lottery prize or college scholarship in the Take Your Shot, Oregon campaign just got better.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 2.4, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9}",0.886,0.289,0.711,0,0
"1227","Get vaccinated and get ready for summer fun at the Juneteenth vaccination event. 12 years+ can get a 1st/2nd Pfizer vaccine. Presented by , , , and . Come out to TNs only community college vaccination site. Call 901-222-SHOT! ","{0, 0, 0, 0, 1.5, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.726,0.141,0.859,0,0
"1228","The ACP recognized that special efforts may be needed to deliver vaccines to the marginalized and underserved populations to promote equity.","{0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0}",0.649,0.218,0.782,0,0
"1229","District: #UjjainVaccineAlertsLocation: ITI Girls CollegePincode: 456010Dose 1: 100Dose 2: 0Vaccine: #COVISHIELDDate: 21-06-2021Timestamp: 2:8:7","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1230","The state is giving college tuition credits to 30 students as a COVID vaccine incentive. ","{0, 0, 0, 1.4, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 1.5}",0.751,0.381,0.619,0,0
"1231","Oregon is entering those getting vaccinated into a tax-funded lottery. Regardless of how I feel about the vaccine, how is this legal (or ethical)?One $1 million prize Five $100,000 Oregon College Savings Plan scholarships 36 $10,000 prizes (one in each county)","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0}",0.778,0.17,0.83,0,0
"1232","District: #UjjainVaccineAlertsLocation: GDC COLLEGE TEAM 2Pincode: 456010Dose 1: 100Dose 2: 0Vaccine: #COVISHIELDDate: 21-06-2021Timestamp: 1:52:4","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"1233","Wrong. The vaccine is killing young people. I would just not go to this school. Rhodes College in Tennessee to Charge Unvaccinated Students $1,500 Per Semester ","{-2.1, 0, 0, 0, -3.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.818,0,0.762,0.238,0
"1234","  Howd last season go with no vaccine? How about NBA, MLB, tons of high school and college football. There isnt going to be a major outbreak at this point.","{0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.929,0.071,0
"1235","AP-NORC Center/Public Affairs Research poll: 46% of not yet vaccinated respondents say they will definitely not get a vaccine &amp; 29% say they probably will not. Most hesitant to get vaccinated&gt;young adults w/o college degrees, white evangelicals, rural dwellers &amp;  Republicans","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0}",0.52,0.106,0.864,0.03,0
